Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRatio,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,Roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
66990,1004.139,375.1813692,230.3418977,1.628802111,0.789346376,68239,292.0519082,0.755344579,0.981696684,0.834895599,0.778428601,0.005600558,0.001268487,0.605951086,0.986974409,CALI
70718,1060.02,362.1831185,249.0396819,1.454318909,0.726082973,72065,300.0682491,0.73175224,0.981308541,0.790882043,0.828498717,0.005121512,0.001488488,0.686410125,0.998259224,BARBUNYA
29553,643.75,236.5023064,159.3817688,1.483873019,0.738811522,29910,193.9795048,0.753134557,0.988064193,0.896142251,0.820201324,0.00800265,0.002234063,0.672730212,0.99824621,DERMASON
30862,658.184,247.8083675,158.891659,1.559605892,0.767384146,31268,198.2289556,0.73063447,0.987015479,0.89523961,0.799928419,0.008029563,0.002028038,0.639885475,0.997969157,DERMASON
39314,734.483,274.4533864,182.5345882,1.503569209,0.746768449,39655,223.7322942,0.787067067,0.991400832,0.915785158,0.815192325,0.00698106,0.001901698,0.664538527,0.999179667,DERMASON
26096,595.118,225.2247846,147.8963729,1.522855363,0.754185716,26383,182.2812639,0.732210999,0.989121783,0.925928891,0.809330395,0.008630625,0.002284154,0.655015688,0.997494153,DERMASON
28736,652.79,245.1565597,150.3931283,1.630104795,0.789727741,29209,191.279407,0.711956791,0.983806361,0.847401431,0.780233689,0.008531339,0.001950275,0.60876461,0.99235011,DERMASON
41330,743.053,270.3900622,194.862182,1.3875964,0.693277588,41643,229.3970148,0.736654487,0.992483731,0.940666517,0.848392921,0.006542223,0.002090707,0.719770549,0.998751022,SEKER
35280,717.703,264.9952501,170.0352449,1.558472482,0.766994282,35772,211.9431318,0.703615803,0.986246226,0.860694281,0.799799739,0.007511203,0.001895895,0.639679622,0.996923088,DERMASON
32502,667.023,245.6255001,169.3750465,1.450187056,0.724222642,32843,203.4277063,0.776630824,0.98961727,0.917990805,0.828202716,0.007557243,0.002193258,0.685919739,0.994711927,DERMASON
47126,831.746,321.4095163,187.0723302,1.718102917,0.813162081,47670,244.9544586,0.779586435,0.988588211,0.856030032,0.762125719,0.006820216,0.001419333,0.580835611,0.997935358,SIRA
41855,759.913,283.9315433,188.2667882,1.508133995,0.748556461,42237,230.8493906,0.81240295,0.990955797,0.910813506,0.813045947,0.006783695,0.001828548,0.661043712,0.996942495,DERMASON
162230,1486.167,543.4072553,381.8371778,1.423138675,0.711513713,163470,454.4861399,0.782834863,0.99241451,0.923008722,0.836363769,0.00334961,0.001011009,0.699504353,0.995491698,BOMBAY
33478,679.068,249.7409809,171.0499395,1.460047175,0.728628263,33879,206.4594718,0.711193253,0.988163759,0.912310846,0.826694406,0.007459854,0.002149265,0.68342364,0.997830755,DERMASON
76786,1065.286,405.5231141,243.5064981,1.665348224,0.799643518,77877,312.6771045,0.824406008,0.985990729,0.850275116,0.771046319,0.005281212,0.001151424,0.594512426,0.990070213,CALI
41433,749.935,261.1735592,202.5314316,1.289545811,0.63138831,42055,229.6826812,0.747834091,0.985209844,0.925782566,0.879425474,0.006303516,0.002325727,0.773389165,0.997320758,SEKER
41957,767.143,287.962974,186.1666946,1.546801777,0.762918012,42310,231.1305077,0.721542933,0.991656819,0.895904336,0.802639674,0.006863288,0.001757092,0.644230447,0.9964968,SIRA
26651,615.371,233.1811248,146.1046493,1.595987027,0.779363935,26978,184.209411,0.67469178,0.987879013,0.884401197,0.789984229,0.008749432,0.002102003,0.624075082,0.996015734,DERMASON
67548,1071.834,369.8283631,232.8346137,1.588373641,0.776939885,68736,293.2657238,0.719713598,0.98271648,0.738868752,0.792977914,0.005475045,0.001335401,0.628813972,0.998791537,BARBUNYA
27940,614.789,227.1745015,156.9066452,1.447832252,0.723153118,28256,188.6115396,0.808449074,0.988816535,0.928932354,0.830249603,0.008130798,0.00238313,0.689314403,0.998011625,DERMASON
33518,702.956,277.5713992,154.3055806,1.798842259,0.831240405,34023,206.5827753,0.808383378,0.9851571,0.852376909,0.744250942,0.008281264,0.001567307,0.553909465,0.996395753,HOROZ
72268,1077.446,395.0114428,233.360339,1.692710272,0.806841072,73750,303.3388788,0.686997357,0.979905085,0.782284767,0.767924283,0.005465925,0.001172511,0.589707704,0.998204288,BARBUNYA
71693,1025.391,389.3844431,235.5206911,1.653291867,0.796336477,72353,302.1297117,0.798505302,0.990878056,0.856855553,0.775916237,0.005431276,0.001214342,0.602046006,0.995357765,CALI
67083,1023.333,370.0467248,231.3792165,1.599308401,0.780408282,67999,292.2545609,0.789592627,0.986529214,0.804986101,0.789777456,0.005516252,0.001323862,0.62374843,0.997566104,BARBUNYA
44586,806.549,292.2988516,195.1526431,1.497796018,0.744477406,45214,238.2617433,0.707714286,0.986110497,0.861284956,0.815130617,0.006555844,0.001785325,0.664437923,0.995192475,SIRA
67353,1055.855,437.6707663,197.0169148,2.221488276,0.892953623,68034,292.8421128,0.637269373,0.989990299,0.759203579,0.669092239,0.006498163,0.000803368,0.447684424,0.994525699,HOROZ
50426,882.89,357.8089918,181.1211586,1.975522874,0.862418993,51061,253.3858269,0.735094318,0.987563894,0.812926326,0.708159473,0.007095724,0.001100781,0.501489839,0.990704647,HOROZ
33143,687.482,249.2817602,169.8214722,1.467904836,0.732057291,33621,205.4238989,0.77745719,0.985782695,0.881209189,0.824063095,0.0075214,0.00213954,0.679079985,0.996824793,DERMASON
34771,683.109,230.5865191,192.1855584,1.199811896,0.552573788,35163,210.408679,0.783978175,0.988851918,0.936369007,0.91249341,0.006631576,0.00283606,0.832644222,0.999016443,SEKER
36824,689.547,236.3614158,198.577267,1.190274291,0.54236575,37125,216.5312287,0.767198633,0.991892256,0.973224603,0.916102266,0.006418678,0.002788696,0.839243362,0.998929799,SEKER
60595,956.082,327.7434485,236.1899254,1.387626708,0.69329395,61552,277.7623988,0.738495101,0.984452171,0.833021806,0.84749947,0.005408754,0.001721213,0.718255351,0.996670308,BARBUNYA
49839,878.701,363.4661926,174.9727241,2.07727344,0.876500871,50305,251.9067003,0.660294118,0.990736507,0.811142099,0.693067761,0.007292807,0.001037952,0.480342921,0.997803593,HOROZ
59688,964.218,351.1883989,217.1409106,1.617329493,0.785939663,60632,275.6757551,0.728044496,0.984430664,0.806763835,0.784979675,0.005883735,0.001378055,0.616193089,0.996587257,BARBUNYA
53743,946.992,395.3224668,174.2350636,2.268903048,0.897634016,54333,261.5869126,0.572208854,0.989141038,0.753076593,0.661705151,0.007355795,0.000869896,0.437853707,0.99344761,HOROZ
32928,677.844,257.1932946,163.1704825,1.576224392,0.772982424,33257,204.7565182,0.69288555,0.990107346,0.900566328,0.796119193,0.007810778,0.00193547,0.633805769,0.999020114,DERMASON
156645,1504.799,569.848846,352.3202346,1.61741731,0.785966072,158624,446.5944564,0.776065793,0.987523956,0.869299467,0.783706872,0.003637836,0.000846521,0.614196461,0.993411987,BOMBAY
38159,707.153,247.7144126,196.5599343,1.260248756,0.608577894,38483,220.4212961,0.750599945,0.991580698,0.958914913,0.889820232,0.006491638,0.002510401,0.791780045,0.997839817,SEKER
46160,810.79,308.9523851,190.9210489,1.618220657,0.786207419,46682,242.430892,0.810336353,0.98881796,0.882386585,0.784686909,0.006693076,0.001565277,0.615733544,0.996392741,SIRA
41643,768.91,294.5045376,180.9805969,1.627271335,0.788896829,42233,230.2640101,0.808916084,0.986029882,0.885117352,0.781869142,0.007072126,0.001630294,0.611319355,0.994782464,SIRA
31012,654.663,251.5734549,157.4137566,1.598166896,0.780050248,31404,198.7101023,0.718069834,0.987517514,0.909293416,0.789869116,0.008112133,0.00194776,0.62389322,0.997085491,DERMASON
31136,655.339,242.2245189,163.9991576,1.47698636,0.735933043,31546,199.1069724,0.756205372,0.987003107,0.911046732,0.821993468,0.007779564,0.002190829,0.675673262,0.997960192,DERMASON
84221,1205.045,397.284229,271.9564098,1.460837894,0.728976568,86303,327.4652771,0.705014231,0.975875694,0.728825783,0.824259443,0.004717164,0.001343125,0.679403629,0.992498566,BARBUNYA
58122,969.626,410.2060641,182.0440545,2.253334037,0.896132377,58645,272.0353448,0.806824176,0.991081934,0.776858478,0.663167536,0.007057673,0.000842043,0.439791181,0.990996437,HOROZ
26092,590.945,208.1101279,159.8609259,1.301819858,0.640263404,26380,182.2672933,0.78248613,0.989082638,0.93890815,0.875821351,0.007976013,0.002894861,0.767063038,0.998577895,DERMASON
33762,676.323,255.2176269,168.7328682,1.512554309,0.750268471,34083,207.3333391,0.715054219,0.990581815,0.927533738,0.812378603,0.007559316,0.002030936,0.659958994,0.99822382,DERMASON
50107,912.961,387.3094391,165.2842386,2.34329324,0.904369714,50690,252.5830831,0.582504069,0.988498718,0.755446675,0.652148018,0.007729647,0.000862431,0.425297037,0.996595673,HOROZ
40119,734.219,264.7946821,193.1224646,1.37112315,0.684163049,40472,226.0112769,0.753408451,0.991277921,0.935209103,0.853534048,0.006600231,0.002160839,0.728520371,0.998891146,SEKER
46276,796.204,289.0980178,204.2614007,1.415333572,0.7076659,46788,242.735315,0.748112582,0.989057023,0.917311771,0.839629814,0.006247256,0.001915228,0.704978225,0.99777935,SIRA
26861,604.427,215.9772288,158.7210484,1.360734641,0.678178582,27189,184.9337379,0.728967651,0.987936298,0.923941189,0.856264982,0.008040551,0.002666234,0.733189719,0.997676649,DERMASON
59397,965.459,384.1332599,197.1741672,1.948192633,0.858211481,60021,275.0029259,0.673909097,0.989603639,0.800767989,0.715905012,0.006467217,0.001047897,0.512519986,0.99848766,CALI
42779,746.717,264.3401439,206.1859322,1.282047427,0.625776591,43102,233.3836209,0.763910714,0.992506148,0.964114057,0.882891329,0.006179203,0.002316014,0.779497098,0.999352249,SEKER
49730,883.827,365.6410472,174.0184193,2.101162903,0.879484828,50401,251.6310842,0.674725931,0.986686772,0.800007013,0.688191564,0.007352525,0.001017311,0.473607629,0.995126781,HOROZ
52663,879.681,337.3990861,200.9331953,1.679160507,0.803328855,53503,258.9451953,0.820871327,0.984299946,0.855194769,0.767474501,0.006406758,0.001371115,0.58901711,0.989054269,SIRA
41546,734.502,251.730801,210.2820435,1.197110304,0.549726187,41893,229.9956741,0.77871495,0.991716993,0.967727573,0.913657261,0.006059086,0.002604475,0.83476959,0.999311278,SEKER
29492,630.126,236.5777213,158.9619546,1.488266308,0.740621232,29728,193.7792059,0.719317073,0.992061356,0.933381717,0.819093213,0.008021759,0.00222732,0.670913692,0.998498243,DERMASON
35605,694.737,245.5544517,184.7444941,1.329157076,0.658756145,35968,212.9171059,0.742621754,0.989907696,0.927000559,0.867087135,0.006896628,0.002404737,0.751840099,0.999313588,SEKER
44909,799.009,302.9249172,189.8983747,1.595194891,0.779113691,45515,239.1232208,0.69884224,0.986685708,0.883974844,0.789381154,0.006745305,0.00161558,0.623122607,0.994001999,SIRA
46831,878.182,367.5692384,163.986975,2.241453862,0.894963679,47446,244.1865703,0.774040528,0.987037896,0.763087313,0.664328091,0.007848845,0.000943009,0.441331812,0.989224894,HOROZ
41867,763.931,281.9307647,189.5290707,1.487533093,0.740320623,42267,230.882481,0.802464876,0.990536352,0.901516,0.818933263,0.006733961,0.001868291,0.670651689,0.997616581,SIRA
51968,900.011,367.6661611,180.6400277,2.035352661,0.870981762,52607,257.2308548,0.682621831,0.987853328,0.806213809,0.699631573,0.007074857,0.001045623,0.489484338,0.996273251,HOROZ
49422,859.314,325.5628232,194.4635313,1.674158754,0.802006788,50202,250.8506424,0.665741689,0.98446277,0.84105889,0.770513783,0.006587407,0.00143224,0.593691489,0.993933804,SIRA
54484,878.705,333.656059,208.9350875,1.59693646,0.779663276,55109,263.3840985,0.806358039,0.98865884,0.886732555,0.789388028,0.006123927,0.001466803,0.623133459,0.99510454,SIRA
53566,844.976,288.4270428,237.1784295,1.216076198,0.569029813,54171,261.1557954,0.766312356,0.988831663,0.94277994,0.905448369,0.005384517,0.002232448,0.819836748,0.996983956,SEKER
31309,654.684,246.5770381,162.1691306,1.520493063,0.753296211,31621,199.6593522,0.815465958,0.990133139,0.917942771,0.809724027,0.007875596,0.002088389,0.655652999,0.996915837,DERMASON
44054,791.976,295.810213,189.9812875,1.557049207,0.766503223,44619,236.8360085,0.743640384,0.987337233,0.882614727,0.800634995,0.006714719,0.001701946,0.641016395,0.99809407,SIRA
80416,1078.826,413.6205544,248.9445673,1.661496609,0.798596331,81066,319.9825483,0.792275862,0.991981842,0.868259456,0.77361375,0.005143511,0.001136413,0.598478235,0.994369558,CALI
26322,602.187,222.06245,151.3356152,1.467350892,0.73181788,26670,183.0688704,0.715972147,0.986951631,0.912149443,0.824402641,0.008436382,0.002403773,0.679639715,0.997269943,DERMASON
79101,1088.63,417.4794947,243.390766,1.715264311,0.812471774,80327,317.3555124,0.688002296,0.984737386,0.838747505,0.760170299,0.005277803,0.001087118,0.577858884,0.99118072,CALI
44710,832.12,332.0685295,171.9583089,1.931099064,0.855477596,45234,238.5928332,0.694103766,0.988415793,0.811414217,0.718504802,0.007427165,0.001221016,0.516249151,0.996928253,HOROZ
59758,953.234,350.9536995,220.0849284,1.594628501,0.778934484,60714,275.8373592,0.763836695,0.984254044,0.826431513,0.785965099,0.005872916,0.001382441,0.617741137,0.985067623,CALI
33808,683.885,262.2827152,164.4212286,1.595187662,0.779111405,34115,207.4745347,0.803918771,0.991001026,0.908370846,0.791033959,0.007758007,0.001873745,0.625734725,0.998164313,DERMASON
70466,1051.738,379.72712,238.2954751,1.593513766,0.778581101,71737,299.533133,0.779836211,0.982282504,0.800523992,0.788811537,0.005388799,0.001286959,0.62222364,0.991521936,BARBUNYA
35545,706.777,274.206003,165.971972,1.652122341,0.796011079,36028,212.7376309,0.788312264,0.98659376,0.894177147,0.775831414,0.007714334,0.001724041,0.601914383,0.994436199,DERMASON
31824,665.261,249.0265506,163.0475839,1.527324383,0.755854382,32181,201.2947473,0.784615385,0.988906498,0.903608903,0.808326449,0.007825118,0.002060714,0.653391647,0.997940995,DERMASON
185149,1647.795,645.0968411,368.5878257,1.750184884,0.820693835,186539,485.5296371,0.83314134,0.992548475,0.856889603,0.752646124,0.003484204,0.000689678,0.566476188,0.991438062,BOMBAY
26043,589.855,219.3074019,151.4279243,1.448262617,0.723349093,26259,182.0960666,0.796422018,0.991774249,0.940611631,0.830323395,0.008420973,0.002469057,0.689436941,0.998485748,DERMASON
40505,754.798,274.8720316,189.4990709,1.450519152,0.72437293,40997,227.095944,0.691683743,0.987999122,0.893422775,0.82618789,0.006786126,0.00195037,0.68258643,0.99010469,SIRA
37963,731.196,255.4322104,190.1936731,1.34301108,0.667515954,38538,219.854481,0.701459719,0.985079662,0.892283321,0.860715572,0.006728452,0.002277894,0.740831296,0.994944639,DERMASON
57431,944.296,387.1411454,189.7041385,2.040762782,0.871715206,58090,270.4134248,0.720607794,0.988655535,0.809356655,0.698487949,0.006740979,0.000989779,0.487885415,0.995658398,HOROZ
39164,729.887,273.3550794,182.9051397,1.494518305,0.743161658,39480,223.3050683,0.751463054,0.991995947,0.92381636,0.81690477,0.006979754,0.001917369,0.667333403,0.997341987,DERMASON
32698,662.07,249.7333249,166.9072193,1.496240402,0.743854315,32952,204.0401594,0.787979564,0.992291818,0.937396299,0.817032166,0.007637572,0.002099383,0.66754156,0.998802653,DERMASON
41040,760.277,289.6124266,180.965432,1.6003743,0.780741762,41401,228.5907936,0.77549555,0.991280404,0.892223199,0.789298982,0.007056833,0.001689491,0.622992884,0.9970218,SIRA
53174,904.614,361.9145741,189.0746055,1.914136344,0.852682897,53848,260.1984619,0.762154569,0.987483286,0.816549629,0.718949941,0.006806232,0.001121711,0.516889018,0.989396056,HOROZ
47875,872.03,354.3563628,172.9323453,2.049104014,0.872833467,48469,246.8933843,0.604161934,0.987744744,0.791144474,0.696737551,0.007401699,0.00107594,0.485443215,0.994723639,HOROZ
41201,770.513,283.1399217,186.3873857,1.519093799,0.752766873,41667,229.0387358,0.785499123,0.988816089,0.872082718,0.808924204,0.006872161,0.001815116,0.654358368,0.994031738,SIRA
76074,1094.85,390.4287458,250.4580578,1.558858794,0.767127281,77592,311.2240754,0.820470233,0.980436127,0.797511347,0.797134122,0.005132223,0.001278236,0.635422808,0.990534432,BARBUNYA
34414,707.737,276.4939671,160.5266301,1.722418062,0.81420382,34773,209.3257406,0.634195784,0.989675898,0.863378475,0.757071638,0.008034346,0.001628089,0.573157465,0.987216771,HOROZ
70002,1048.285,382.0247492,234.1121031,1.631802646,0.790223147,71186,298.5453309,0.705750696,0.983367516,0.80050043,0.781481649,0.00545734,0.001255556,0.610713568,0.996564015,BARBUNYA
37881,730.471,273.7763156,176.7037243,1.549352266,0.763818571,38382,219.6169101,0.801714286,0.986947006,0.892124243,0.80217644,0.007227273,0.001846009,0.64348704,0.996988104,SIRA
53795,928.116,383.5121875,180.6248688,2.123252408,0.882146257,54602,261.7134336,0.619829473,0.985220322,0.784778789,0.682412299,0.007129142,0.000953684,0.465686546,0.98877008,HOROZ
146153,1476.383,526.1933264,356.528288,1.475881001,0.73546621,149267,431.3789276,0.731936098,0.979138055,0.842596259,0.819810716,0.003600291,0.001003164,0.67208961,0.991924286,BOMBAY
37904,723.594,261.4980498,185.3386629,1.410920127,0.705452358,38347,219.6835718,0.709016087,0.988447597,0.909714241,0.840096406,0.006898957,0.002119726,0.705761971,0.99577377,DERMASON
31851,662.154,236.6913315,171.7051501,1.378475435,0.688286343,32275,201.38012,0.729540301,0.986862897,0.912882585,0.850813246,0.007431206,0.002402017,0.723883179,0.997855181,DERMASON
48899,841.394,311.1466678,201.063175,1.547506985,0.763167568,49518,249.5198199,0.689057986,0.987499495,0.867982602,0.80193634,0.006363048,0.001623321,0.643101893,0.995204671,SIRA
22162,568.07,219.33739,129.5762069,1.692728899,0.806845832,22502,167.9807572,0.727601037,0.984890232,0.863008564,0.765855549,0.009897003,0.00210025,0.586534722,0.992844273,DERMASON
42334,775.299,290.009603,187.077791,1.550208613,0.764119708,42994,232.1665843,0.693283985,0.984649021,0.885035563,0.80054792,0.006850513,0.00173561,0.640876971,0.993493001,SIRA
58608,964.516,407.9653242,183.4402091,2.223968923,0.893206561,59182,273.1703191,0.776717557,0.990301105,0.791676753,0.669592004,0.006960915,0.000863152,0.448353452,0.997124144,HOROZ
30889,643.902,240.2579596,164.0009523,1.464979052,0.730788822,31171,198.3156481,0.739148122,0.99095313,0.936211916,0.825428004,0.007778107,0.002227258,0.68133139,0.998136214,DERMASON
44399,828.051,341.5438095,166.3586461,2.05305716,0.873358194,44950,237.7615666,0.796109019,0.987741935,0.813708552,0.696137831,0.007692601,0.001114382,0.484607879,0.994927676,HOROZ
49884,859.689,333.2196694,191.3669148,1.741260602,0.818647326,50493,252.0203989,0.668372747,0.987938922,0.848180717,0.756319095,0.006679891,0.001348247,0.572018574,0.996033407,SIRA
26613,597.583,221.8251102,153.2020924,1.447924808,0.723195284,26866,184.0780378,0.709226095,0.990582893,0.936498809,0.829834087,0.008335216,0.002438157,0.688624612,0.997076659,DERMASON
29513,646.689,243.9750274,155.3809161,1.570173696,0.770969378,29885,193.8481846,0.722720149,0.987552284,0.886813456,0.794541092,0.008266697,0.00203225,0.631295546,0.991243662,DERMASON
35790,700.082,260.6489341,175.2987023,1.486884561,0.74005426,36164,213.4695372,0.737725193,0.989658224,0.917642965,0.818992558,0.007282731,0.002021128,0.67074881,0.997326049,DERMASON
39461,737.832,282.5880612,178.4795441,1.583307838,0.775303287,39855,224.1501855,0.777863197,0.990114164,0.910883798,0.793204726,0.007161199,0.001748665,0.629173737,0.996175709,SIRA
47894,815.472,307.7692624,199.1248209,1.545609739,0.762495216,48413,246.9423713,0.800956586,0.989279739,0.905050612,0.802362034,0.00642605,0.001642878,0.643784833,0.995040108,SIRA
34412,667.199,233.9589857,187.3982909,1.248458481,0.598680683,34677,209.319658,0.787459954,0.992358047,0.971424393,0.894685269,0.006798762,0.002687143,0.80046173,0.999343236,SEKER
49734,880.74,357.0828463,177.8051275,2.008282052,0.867212617,50404,251.6412039,0.748645231,0.986707404,0.805689701,0.704713784,0.007179854,0.001092311,0.496621518,0.997356081,HOROZ
40587,746.02,262.969584,196.7418707,1.336622362,0.663524591,41053,227.3256989,0.777528736,0.98864882,0.916422776,0.864456244,0.006479158,0.002231878,0.747284598,0.998837305,SEKER
29561,648.564,236.7114228,160.1198468,1.478339054,0.736502509,30075,194.0057581,0.731852842,0.982909393,0.883127296,0.819587647,0.008007558,0.002228751,0.671723911,0.993035692,DERMASON
49198,832.071,320.0435313,196.42132,1.629372674,0.789513545,49738,250.2815197,0.803495019,0.98914311,0.892969325,0.782023366,0.006505214,0.001500791,0.611560545,0.996460041,SIRA
43242,775.198,293.0367025,188.2327927,1.55677817,0.766409521,43728,234.6431853,0.780682434,0.98888584,0.904253814,0.800729681,0.006776669,0.001718461,0.641168022,0.99815638,SIRA
38692,706.244,234.5964057,210.1986918,1.11606977,0.444051364,38959,221.9553659,0.767728878,0.993146641,0.974813423,0.946115799,0.006063176,0.002996796,0.895135106,0.999033232,SEKER
66737,972.11,374.8698515,227.0881913,1.650767701,0.795633145,67291,291.4998928,0.779564994,0.991767101,0.887453737,0.777602924,0.005617122,0.00126685,0.604666308,0.998163611,CALI
74636,1040.832,404.5744014,235.7642731,1.716012337,0.812654072,75184,308.2685626,0.7892978,0.992711215,0.865758867,0.761957656,0.005420633,0.001127076,0.580579469,0.996281532,CALI
45395,804.02,298.7957659,193.693778,1.542619329,0.76142921,45898,240.4136209,0.707021151,0.989040917,0.882437957,0.804608527,0.006582129,0.001701707,0.647394881,0.998683857,SIRA
94013,1186.708,460.5660539,261.5247205,1.761080379,0.823143607,94873,345.9784232,0.801290411,0.99093525,0.838899693,0.751202613,0.004898961,0.000962304,0.564305366,0.993787108,CALI
44008,793.67,298.6141063,189.1117165,1.57903546,0.773908032,44599,236.7123273,0.800465641,0.986748582,0.87793339,0.792703098,0.006785451,0.001652725,0.628378202,0.992231463,SIRA
73281,1031.646,395.5497803,238.017104,1.661854437,0.798693983,74217,305.4574718,0.805055698,0.987388334,0.865246505,0.772235221,0.005397713,0.001184099,0.596347236,0.9910423,CALI
28184,626.725,233.6611576,153.9845764,1.51743222,0.752135913,28504,189.4333216,0.708585795,0.988773505,0.901692498,0.810718065,0.008290561,0.002209241,0.657263781,0.997353238,DERMASON
64456,957.016,357.0359673,230.7953004,1.546981099,0.76298151,65050,286.4750043,0.745587045,0.990868563,0.884371661,0.802370155,0.00553922,0.001416209,0.643797865,0.995943129,CALI
76592,1094.186,429.0375007,228.8137347,1.875051344,0.845914377,77712,312.281865,0.66951049,0.985587811,0.803916545,0.727866129,0.005601597,0.000969835,0.529789102,0.993381768,CALI
198796,1739.161,689.3857988,372.7612894,1.849402871,0.84120581,202308,503.1052857,0.825324864,0.982640331,0.825919899,0.729787713,0.003467805,0.000606765,0.532590107,0.984973672,BOMBAY
28897,625.84,230.0211982,160.2509244,1.435381412,0.71738306,29227,191.8145019,0.719188651,0.98870907,0.92712008,0.833899238,0.007960037,0.002374374,0.695387939,0.998146922,DERMASON
76784,1040.031,390.5093411,251.9014017,1.550246797,0.764133121,77508,312.6730324,0.781134916,0.990659029,0.892047597,0.800680034,0.005085817,0.001289367,0.641088516,0.993845419,CALI
51444,859.399,325.4750352,202.1422667,1.610128552,0.783756349,52116,255.9307233,0.710905975,0.987105687,0.875295923,0.786329812,0.006326783,0.001492044,0.618314574,0.995565949,SIRA
49110,835.878,309.4564571,203.8432306,1.51811005,0.752393623,49936,250.0575815,0.68950509,0.983458827,0.883271075,0.808054173,0.006301292,0.001657186,0.652951546,0.991252305,SIRA
30465,635.788,215.1208683,181.0647261,1.188088221,0.539963648,30796,196.9498483,0.76170117,0.989251851,0.947079406,0.915531114,0.007061246,0.003060226,0.838197222,0.995852246,DERMASON
50794,859.211,332.7816402,195.9351838,1.698427172,0.808293311,51542,254.3087286,0.818268224,0.985487564,0.864614713,0.764190983,0.006551593,0.00137827,0.583987858,0.991860846,SIRA
71694,1119.481,384.7961566,238.5989724,1.612731827,0.784549736,73042,302.1318188,0.757824639,0.981544865,0.718884668,0.785173692,0.005367202,0.001258319,0.616497726,0.994245504,BARBUNYA
47328,874.436,363.4143173,166.1896743,2.186744266,0.889312059,47999,245.4788813,0.793561368,0.986020542,0.777807199,0.67547939,0.007678632,0.00098608,0.456272406,0.997751068,HOROZ
42370,753.514,260.3817502,207.5408241,1.254604974,0.603895324,42766,232.2652783,0.75190772,0.990740308,0.937746985,0.89201827,0.006145427,0.002400086,0.795696593,0.998284904,SEKER
47273,784.934,270.0951595,223.4075828,1.208979374,0.561990081,47632,245.336204,0.779362305,0.99246305,0.964176951,0.908332473,0.005713518,0.00239918,0.825067881,0.99749005,SEKER
54338,925.712,379.4359707,185.8539827,2.041581059,0.871825578,55387,263.0309685,0.782066782,0.981060538,0.796822752,0.693215691,0.006982884,0.000994691,0.480547994,0.981077682,HOROZ
36140,693.003,236.5060994,194.8376485,1.21386242,0.566856441,36473,214.5107856,0.764382403,0.990869959,0.945644243,0.906998958,0.006544164,0.002731877,0.822647109,0.99858041,SEKER
26816,609.169,227.9826047,150.451682,1.515321076,0.751330473,27176,184.778764,0.698333333,0.986753017,0.908088701,0.810495013,0.008501738,0.002263022,0.656902165,0.995417696,DERMASON
42119,770.656,296.3273789,181.4379924,1.633215707,0.790634043,42501,231.5762863,0.7976328,0.991011976,0.891182783,0.781487985,0.00703548,0.001618686,0.610723471,0.997443166,SIRA
44397,809.442,305.1900408,187.7900406,1.625166276,0.788276134,45604,237.7562114,0.789813563,0.973533023,0.851514443,0.779043152,0.006874114,0.001561862,0.606908233,0.986326793,SIRA
45269,803.314,311.7337514,186.0045825,1.67594662,0.802480968,45851,240.0797387,0.799240819,0.987306711,0.881536083,0.770143553,0.006886252,0.00149434,0.593121092,0.994039289,SIRA
39610,747.285,286.7688179,176.4712709,1.625017015,0.788232013,40040,224.5729689,0.743640289,0.989260739,0.891337496,0.783115021,0.007239809,0.001679612,0.613269136,0.996572781,SIRA
45961,827.282,321.2061009,184.4441348,1.741481784,0.81869849,47044,241.9077566,0.722112242,0.976978998,0.843902325,0.753123169,0.006988666,0.001386878,0.567194508,0.987758903,SIRA
44358,758.485,260.4314029,217.2073703,1.198998922,0.551720445,44677,237.6517615,0.779824901,0.992859861,0.968919793,0.912531126,0.005871126,0.002511261,0.832713057,0.998422058,SEKER
34244,682.961,254.4737841,171.6017364,1.482932454,0.738421407,34616,208.8080817,0.764494452,0.989253524,0.922576831,0.820548499,0.007431193,0.002078047,0.67329984,0.998458184,DERMASON
38169,739.545,271.3065485,179.940888,1.507753749,0.748408302,38680,220.4501762,0.717233215,0.986789038,0.876983527,0.812550148,0.007108034,0.001911305,0.660237743,0.995475933,DERMASON
40906,747.915,278.3183814,188.1656213,1.479113875,0.736827797,41346,228.2173017,0.750968405,0.9893581,0.918951077,0.819986451,0.006803852,0.001897411,0.672377779,0.994523303,DERMASON
52148,919.481,384.8107018,173.0023201,2.224309486,0.893241215,52885,257.6759511,0.641347928,0.986064101,0.775107612,0.669617425,0.007379203,0.000915158,0.448387495,0.997352559,HOROZ
46387,816.487,310.2402655,192.0700328,1.615245548,0.785311438,47144,243.0262594,0.806534061,0.983942814,0.874394871,0.783348541,0.006688086,0.001553466,0.613634937,0.991171101,SIRA
46511,809.906,291.5589226,203.7821187,1.430738499,0.715180561,47008,243.350867,0.745966319,0.989427332,0.89103817,0.834654158,0.006268601,0.001876621,0.696647563,0.996720489,SIRA
69900,1013.617,397.2660549,225.9760098,1.758001016,0.822456587,70844,298.3277462,0.668669167,0.986674948,0.854947149,0.75095202,0.005683348,0.001114892,0.563928936,0.991387642,CALI
