Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRatio,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,Roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
47209,832.896,317.6324832,190.1410298,1.670509955,0.801033442,47820,245.170075,0.757513519,0.987222919,0.85517129,0.771867136,0.006728219,0.001473161,0.595778875,0.995254542,SIRA
58299,913.932,348.2718994,213.7338655,1.629465217,0.78954064,58881,272.4492471,0.71911928,0.990115657,0.877088066,0.782288917,0.005973891,0.001380085,0.61197595,0.997193524,BARBUNYA
49557,830.709,315.1296637,200.7583704,1.569696263,0.77080932,50092,251.1930177,0.753260374,0.989319652,0.902437306,0.797110036,0.006358933,0.00158357,0.63538441,0.997360534,SIRA
30440,658.449,257.7675096,151.2674167,1.704051773,0.80970536,30730,196.8690218,0.71475533,0.990562968,0.882287705,0.763746456,0.008468052,0.001777297,0.583308648,0.993988137,DERMASON
57469,944.771,366.9991984,201.680586,1.819705137,0.835467682,58482,270.5028713,0.651842022,0.982678431,0.809078007,0.737066654,0.006386038,0.001162621,0.543267253,0.988586211,HOROZ
63965,1027.602,409.3812775,201.0118237,2.036602972,0.87115184,65081,285.3817925,0.67867374,0.982852138,0.761206322,0.697105139,0.006400083,0.000932306,0.485955575,0.989698569,HOROZ
61884,977.874,332.1090455,237.9380412,1.395779522,0.697643033,62975,280.7011863,0.724569127,0.982675665,0.81324695,0.845207892,0.005366638,0.001689415,0.714376381,0.997111924,BARBUNYA
45297,854.181,341.5499689,169.6706172,2.013017779,0.867884177,46087,240.1539749,0.626731235,0.982858507,0.780152474,0.70312984,0.007540234,0.001136859,0.494391571,0.995219023,HOROZ
35502,689.667,248.1804364,182.3298536,1.361161826,0.678428425,35846,212.608914,0.768441558,0.990403392,0.937958864,0.856670724,0.006990604,0.00232247,0.733884729,0.998935877,DERMASON
42293,775.769,290.6994621,185.7932768,1.564639298,0.769102925,42758,232.0541318,0.715048946,0.989124842,0.88310738,0.798261304,0.006873465,0.001721614,0.63722111,0.99702119,SIRA
49425,829.027,312.2965836,202.4879484,1.54229714,0.761313898,49900,250.8582558,0.749408661,0.990480962,0.903689408,0.803269293,0.006318596,0.001622725,0.645241557,0.995154207,SIRA
147044,1438.437,527.3416878,356.5589039,1.478974952,0.736769522,148317,432.6918483,0.808845128,0.991417032,0.893049396,0.820515158,0.003586285,0.0010027,0.673245125,0.995712676,BOMBAY
24140,572.639,211.2390248,145.8169793,1.448658625,0.723529221,24392,175.3168634,0.705270539,0.989668744,0.925092765,0.829945431,0.008750581,0.002561031,0.688809418,0.997849705,DERMASON
42946,751.381,258.6002925,211.6571339,1.221788691,0.574546223,43341,233.8387168,0.761534915,0.990886228,0.955899349,0.904247689,0.006021522,0.002483337,0.817663883,0.999012485,SEKER
28814,628.443,236.4423025,155.5729145,1.519816629,0.753040547,29137,191.5388322,0.773322598,0.988914439,0.91681483,0.810086986,0.008205813,0.002179857,0.656240925,0.997365871,DERMASON
203677,1728.486,662.5508971,393.5188546,1.683657312,0.804505578,205511,509.2441563,0.802263292,0.991075903,0.856682945,0.768611375,0.003252949,0.0007003,0.590763446,0.994643196,BOMBAY
39082,719.5,247.5161406,201.4585114,1.228620915,0.580975979,39529,223.0711722,0.749328936,0.988691846,0.948691584,0.901238892,0.006333252,0.002577307,0.81223154,0.997924658,SEKER
67922,1003.522,388.2469891,224.6437061,1.728278953,0.815604146,68623,294.0764805,0.676884748,0.989784766,0.847552353,0.757446905,0.005716071,0.00116061,0.573725814,0.99155825,CALI
44704,770.546,283.7721789,200.7846995,1.413315754,0.706657306,45040,238.5768233,0.731138479,0.992539964,0.94614807,0.840733662,0.006347803,0.001956307,0.706833091,0.998978343,SEKER
55842,929.15,360.0793671,203.3675362,1.770584302,0.825237878,58135,266.6462875,0.648481048,0.960557323,0.812828955,0.740520874,0.006448182,0.001196097,0.548371164,0.970937375,HOROZ
39404,715.247,251.8176115,199.4928233,1.262289075,0.610246541,39719,223.9882386,0.789058432,0.992069287,0.967916926,0.889485994,0.006390661,0.002467641,0.791185334,0.998704604,SEKER
44315,791.028,305.8141847,185.3080393,1.650301767,0.795502897,44847,237.5365455,0.719399351,0.988137445,0.889973151,0.776734885,0.006900918,0.001549451,0.603317081,0.995655245,SIRA
60627,997.144,423.8707364,183.1785666,2.313975615,0.901798542,61352,277.8357318,0.655824066,0.988182944,0.766231817,0.655472784,0.006991452,0.000796097,0.429644571,0.994187061,HOROZ
81592,1092.977,432.9595097,242.3349194,1.78661627,0.828683634,82729,322.3137616,0.80854606,0.986256331,0.858292657,0.744443197,0.005306397,0.001005323,0.554195674,0.990135007,CALI
45104,793.366,304.7796622,189.1736986,1.61111013,0.784056046,45585,239.6418086,0.78567447,0.989448283,0.900487634,0.786278871,0.006757265,0.001593152,0.618234463,0.996043805,SIRA
40166,742.872,282.6189876,181.3420961,1.558485281,0.76699869,40466,226.1436259,0.745928278,0.992586369,0.914619527,0.800171382,0.007036274,0.001779322,0.640274241,0.99785798,DERMASON
29725,639.815,244.4088403,155.3037352,1.57374734,0.772161758,29972,194.5431712,0.747309936,0.991758975,0.912479029,0.795974364,0.008222333,0.002035969,0.633575188,0.997087268,DERMASON
35412,675.129,228.0033684,197.9427918,1.151864973,0.496289109,35693,212.3392539,0.795918367,0.992127308,0.976307876,0.931298758,0.006438591,0.002987629,0.867317377,0.999032507,SEKER
38117,699.123,238.5940168,203.5957886,1.171900551,0.521396178,38406,220.2999585,0.767744924,0.992475134,0.979989441,0.923325578,0.006259517,0.002806339,0.852530124,0.999080521,SEKER
29938,637.143,230.8104163,165.4635775,1.394931862,0.697195657,30268,195.2389446,0.781548582,0.989097397,0.926741936,0.845884461,0.007709614,0.002434762,0.715520522,0.998102374,DERMASON
39911,743.694,288.3252975,176.6128556,1.632527238,0.790434007,40230,225.4246292,0.683173571,0.992070594,0.906805025,0.781841313,0.007224206,0.001665115,0.611275839,0.997924458,SIRA
25507,598.818,225.4114379,144.6482345,1.55834213,0.766949377,25871,180.2124332,0.759136905,0.985930192,0.893880685,0.799482204,0.008837238,0.002227058,0.639171794,0.996048335,DERMASON
51870,932.88,378.4835542,174.7860994,2.165409924,0.886980788,52550,256.9882005,0.591637011,0.987059943,0.748987461,0.678994365,0.007296772,0.000956699,0.461033347,0.998326186,HOROZ
201491,1671.7,610.8914983,421.5739849,1.449073046,0.723717519,203393,506.504007,0.796800791,0.990648646,0.906043046,0.829122698,0.003031855,0.000883819,0.687444448,0.99615722,BOMBAY
64260,984.886,370.82883,221.1452216,1.676856625,0.802721631,65203,286.0391112,0.744801688,0.985537475,0.832489294,0.771350791,0.005770757,0.001260144,0.594982042,0.997699579,BARBUNYA
35978,687.586,243.5302452,188.4149583,1.292520761,0.633574163,36297,214.0294661,0.746927421,0.991211395,0.956297082,0.878861949,0.006768866,0.002491026,0.772398326,0.998340872,SEKER
28752,638.213,243.6536926,150.4666239,1.619320526,0.786537148,29057,191.3326511,0.684424766,0.98950339,0.887047,0.78526473,0.008474322,0.001987692,0.616640696,0.998538936,DERMASON
77524,1106.223,385.9260831,257.2722532,1.500068811,0.745383344,78905,314.176101,0.790738474,0.982497941,0.796087252,0.814083615,0.00497815,0.001348726,0.662732133,0.994143803,BARBUNYA
58294,917.877,342.5758264,218.1332902,1.570488512,0.771074821,59011,272.4375635,0.703269393,0.987849723,0.869490308,0.795262078,0.005876691,0.001449952,0.632441773,0.993242539,BARBUNYA
84516,1094.382,421.1212864,256.271092,1.643264884,0.793519659,85186,328.0382803,0.827160977,0.992134858,0.886769844,0.778963902,0.00498274,0.001131664,0.60678476,0.997108089,CALI
75846,1055.133,416.8471545,233.1112729,1.788189603,0.829016047,76592,310.7573435,0.759424469,0.990260079,0.856107168,0.745494698,0.005495968,0.001047134,0.555762344,0.993808446,CALI
42070,760.701,276.6916506,193.9453665,1.426647389,0.713216263,42458,231.4415426,0.730813327,0.990861557,0.913596447,0.836460161,0.006576935,0.001986023,0.699665601,0.998176102,DERMASON
80862,1102.815,426.127665,244.8878291,1.740093277,0.818376922,82724,320.8686586,0.784633746,0.977491417,0.835504924,0.752987156,0.005269814,0.001045022,0.566989657,0.986614891,CALI
156974,1473.74,550.8549182,366.741733,1.502024091,0.746158558,158564,447.0631994,0.689189782,0.989972503,0.908230007,0.811580662,0.003509211,0.000939109,0.658663172,0.989327952,BOMBAY
26416,610.628,231.6622388,145.7261842,1.589709084,0.77736815,26803,183.3954629,0.776165011,0.985561318,0.890273591,0.791650223,0.00876977,0.002124718,0.626710075,0.996286699,DERMASON
57512,936.819,381.2903979,193.0702349,1.974879235,0.86232214,58119,270.6040515,0.81161711,0.989555911,0.823487392,0.709705917,0.006629754,0.001037507,0.503682489,0.994712088,HOROZ
58395,979.459,396.0631649,188.3779894,2.10249173,0.879647536,59139,272.6734736,0.78183157,0.987419469,0.764914695,0.688459563,0.006782484,0.000939901,0.473976571,0.99653182,HOROZ
75018,1041.305,406.2952843,236.4727886,1.71814815,0.813173049,75888,309.0564417,0.789555114,0.988535737,0.869399604,0.760669527,0.005415971,0.001118511,0.578618129,0.994151668,CALI
61083,971.338,398.6108324,198.384006,2.009289158,0.867355873,61675,278.8786315,0.79123057,0.990401297,0.813559769,0.699626324,0.006525725,0.000964435,0.489476994,0.983500817,HOROZ
26774,614.863,221.0906139,154.5715208,1.430345078,0.71499263,27178,184.6340044,0.734903382,0.985135036,0.889951632,0.835105576,0.008257661,0.002477435,0.697401322,0.997524549,DERMASON
82427,1206.126,429.8247672,245.2583275,1.752538931,0.821227619,84490,323.9588183,0.690632593,0.975582909,0.712022961,0.753699747,0.005214611,0.001037995,0.568063309,0.995553064,BARBUNYA
75230,1074.138,403.3891291,238.4231269,1.691904365,0.806634955,76174,309.4928286,0.678817956,0.98760732,0.81937133,0.767231455,0.005362078,0.001146089,0.588644106,0.995929533,BARBUNYA
43864,799.411,303.4301738,184.3547837,1.645903446,0.79426686,44336,236.3247329,0.732776478,0.989354024,0.862537245,0.778843877,0.006917522,0.001570117,0.606597784,0.998401384,SIRA
73364,1041.373,401.5893013,235.538193,1.704985914,0.809938286,74655,305.6304075,0.700539508,0.982707119,0.850120011,0.761052166,0.005473929,0.001132757,0.579200399,0.987528522,CALI
34894,707.258,264.3841713,168.9600431,1.564773342,0.769148419,35522,210.7805035,0.715686275,0.982320815,0.876606898,0.797250843,0.00757678,0.001888184,0.635608907,0.994583874,SIRA
37248,703.557,249.1520443,190.7067662,1.306466725,0.643527199,37633,217.774256,0.735981031,0.989769617,0.945614767,0.874061686,0.006689005,0.002408295,0.763983832,0.998119454,SEKER
66554,1025.341,429.9036152,197.9089856,2.172228886,0.887734059,67248,291.0999565,0.823005676,0.98967999,0.795513179,0.677128422,0.006459471,0.000837647,0.4585029,0.995973243,HOROZ
49531,833.671,317.5200695,199.0799954,1.594937094,0.779032152,49955,251.127115,0.692605644,0.991512361,0.895565946,0.79090155,0.006410532,0.001547261,0.625525261,0.997673443,SIRA
43377,789.87,295.439811,187.7423545,1.573644966,0.772127738,43967,235.0091737,0.694043105,0.986580845,0.873691555,0.795455335,0.006810978,0.001682103,0.632749189,0.995722576,SIRA
44628,805.011,314.488383,181.3863708,1.733803822,0.81690904,45099,238.3739382,0.739265836,0.989556309,0.86539356,0.757973747,0.007046885,0.001434807,0.574524202,0.996112257,SIRA
36345,682.374,230.7864931,200.7416487,1.149669212,0.493377288,36613,215.1183192,0.784142395,0.992680196,0.980865807,0.932109658,0.006349883,0.002956743,0.868828415,0.998865279,SEKER
75810,1043.229,393.0424863,247.1105818,1.590553037,0.777638121,76802,310.6835848,0.80557238,0.98708367,0.875340572,0.790458018,0.005184573,0.001248556,0.624823879,0.993815518,CALI
79937,1075.507,419.9737885,244.1896571,1.719867227,0.81358912,80740,319.0281328,0.812929667,0.990054496,0.868422819,0.7596382,0.00525381,0.001079149,0.577050195,0.992449719,CALI
66301,1010.746,366.5115647,230.5989031,1.589389888,0.777265906,67227,290.5461324,0.699090037,0.986225772,0.815541152,0.792733874,0.005527995,0.001346657,0.628426994,0.99881551,BARBUNYA
33844,669.837,239.1680949,180.3396663,1.326209036,0.656841191,34202,207.5849685,0.763800497,0.989532776,0.947879835,0.867945905,0.00706678,0.002473842,0.753330093,0.999073177,DERMASON
46294,782.096,270.6347841,218.8189766,1.236797595,0.588441583,46720,242.7825189,0.755894455,0.990881849,0.95107429,0.89708542,0.005846001,0.002335468,0.804762251,0.995328016,SEKER
190919,1627.569,596.8968719,408.8116613,1.4600779,0.728641811,192563,493.0371392,0.777129669,0.991462534,0.905691301,0.826000541,0.00312644,0.000897741,0.682276894,0.996177415,BOMBAY
76659,1082.968,413.4607091,236.6985344,1.746781872,0.81991776,77624,312.4184218,0.767564807,0.987568278,0.82137554,0.755618164,0.005393505,0.001084577,0.570958809,0.997340498,CALI
44872,786.494,276.5596923,207.2813586,1.334223657,0.662004878,45420,239.0246951,0.761678436,0.98793483,0.911579318,0.864278858,0.006163302,0.002121333,0.746977944,0.996635645,SIRA
44163,774.123,270.9880395,207.8487847,1.303774953,0.641642871,44646,237.1288216,0.752402208,0.989181562,0.926079967,0.875052722,0.006136088,0.00221926,0.765717266,0.998322993,SEKER
27854,619.09,233.6339354,152.9888527,1.527130449,0.75578235,28142,188.3210405,0.776309922,0.989766186,0.913250371,0.806051741,0.008387806,0.002184137,0.64971941,0.992206294,DERMASON
49263,897.95,372.1063544,169.2170241,2.198988881,0.890616854,49987,250.4468001,0.747723271,0.985516234,0.767761641,0.673051662,0.007553465,0.000956136,0.452998539,0.996138751,HOROZ
70089,1065.125,438.4463739,207.3544501,2.114477764,0.881099995,71449,298.7307926,0.682343893,0.980965444,0.776351812,0.681339408,0.006255566,0.000831573,0.464223388,0.981590032,HOROZ
25757,620.685,238.2027642,138.9055878,1.714853722,0.812371592,26150,181.0934316,0.72727016,0.984971319,0.84016124,0.760249077,0.009248079,0.001905702,0.577978659,0.991148854,DERMASON
78217,1171.758,400.5241402,249.4304055,1.605755078,0.782412939,80156,315.5772132,0.696376425,0.975809671,0.715871651,0.787910594,0.005120679,0.001217349,0.620803104,0.996857737,BARBUNYA
71648,1031.647,402.7510088,229.1211745,1.757807892,0.82241336,73209,302.034877,0.706065533,0.978677485,0.845963639,0.749929536,0.005621246,0.001096716,0.562394308,0.988581154,CALI
73347,1082.968,363.7976463,257.664828,1.411902622,0.705947522,74564,305.5949949,0.814830862,0.983678451,0.785888568,0.840013667,0.004959953,0.001523361,0.70562296,0.996270908,BARBUNYA
35876,697.4,258.4298642,177.2449711,1.458037781,0.727739839,36193,213.7258569,0.75183369,0.9912414,0.92693652,0.827016868,0.007203419,0.002078624,0.6839569,0.997235,DERMASON
54591,912.897,367.6080579,190.8502185,1.926160005,0.854672412,55246,263.642599,0.690500885,0.988143938,0.823165867,0.71718395,0.006733858,0.00109892,0.514352818,0.990725827,HOROZ
30506,653.974,240.7516538,161.636423,1.489464127,0.741111107,30904,197.0823319,0.768645434,0.987121408,0.896342863,0.818612578,0.007891944,0.002186137,0.670126553,0.998129461,DERMASON
38600,716.517,254.1292876,193.9916405,1.310001229,0.645975595,38940,221.6913314,0.715265167,0.991268618,0.944809325,0.872356483,0.00658366,0.002351923,0.761005833,0.996918576,SEKER
48866,866.649,324.3207285,192.7718206,1.682407353,0.804179608,50022,249.4356101,0.672492569,0.976890168,0.81757984,0.769101658,0.00663694,0.001432461,0.591517361,0.995173158,SIRA
79107,1064.494,396.757547,256.3462583,1.547740738,0.763250194,80800,317.3675482,0.758812865,0.97904703,0.877280232,0.79990299,0.005015454,0.0012666,0.639844794,0.990313853,CALI
46425,801.859,298.7195889,198.3687661,1.505880158,0.747676207,46899,243.125782,0.780409494,0.989893175,0.907331023,0.813892999,0.006434455,0.00174165,0.662421813,0.997527865,SIRA
62905,1004.35,402.5876561,199.8548498,2.014400233,0.868079229,63753,283.007303,0.623099401,0.986698665,0.783654917,0.702970642,0.006399931,0.000964059,0.494167723,0.995451577,HOROZ
45094,815.759,317.137942,182.3225175,1.739433759,0.818223869,45553,239.6152416,0.807441627,0.989923825,0.851539654,0.755555265,0.007032819,0.001413755,0.570863758,0.992979692,SIRA
72060,1013.657,399.9968058,230.5185863,1.735204142,0.817237468,72541,302.902033,0.694266473,0.993369267,0.881296558,0.75726113,0.005550885,0.001125964,0.573444418,0.99504313,CALI
48202,815.613,272.3113872,225.9420202,1.205226841,0.558180833,48782,247.7351258,0.756537025,0.988110369,0.910555965,0.909749417,0.005649379,0.002387084,0.827644002,0.997498765,SEKER
49092,805.611,289.5555999,216.1123185,1.339838478,0.665543994,49571,250.0117512,0.739693828,0.990337092,0.950538724,0.863432623,0.005898224,0.002022157,0.745515895,0.998870882,SEKER
50839,845.151,320.7776675,202.4987377,1.584097121,0.77555954,51285,254.4213537,0.813280863,0.9913035,0.894413291,0.793139235,0.006309677,0.001540227,0.629069846,0.996507731,SIRA
48905,836.247,323.7971075,192.8380494,1.679114202,0.80331668,49462,249.5351277,0.795979818,0.98873883,0.878807959,0.770652739,0.006620941,0.00144057,0.593905643,0.997235401,SIRA
73235,1091.178,401.9699383,232.6695086,1.727643389,0.815453097,74256,305.3615858,0.805550361,0.986250269,0.772924987,0.759662743,0.005488768,0.001127556,0.577087483,0.997001374,BARBUNYA
36461,694.029,242.5611765,192.0090373,1.263279999,0.611052403,36805,215.4613354,0.758987489,0.990653444,0.951224887,0.888276263,0.00665262,0.002554846,0.789034719,0.996771779,SEKER
34855,688.682,252.7764551,176.1330977,1.43514455,0.717271378,35184,210.662679,0.817118342,0.990649159,0.923501249,0.833395179,0.007252229,0.002158019,0.694547524,0.996776093,DERMASON
165397,1538.645,571.3442984,370.2837764,1.542990363,0.761561892,166731,458.9008618,0.803990861,0.991999088,0.877931501,0.803194962,0.003454381,0.000886817,0.645122146,0.995417255,BOMBAY
46028,828.185,315.7977633,186.4747864,1.693514547,0.807046426,46738,242.0840139,0.691277184,0.984808935,0.843290577,0.766579254,0.006860993,0.001461487,0.587643753,0.995183244,SIRA
72133,1066.766,392.2252141,235.7043101,1.664056181,0.799293197,73453,303.0554208,0.705029713,0.982029325,0.796536219,0.772656652,0.005437528,0.001195439,0.596998302,0.993438715,BARBUNYA
49332,836.361,327.782973,192.3932829,1.703713186,0.809620823,49726,250.6221323,0.796011231,0.99207658,0.886239373,0.764597777,0.006644429,0.001400779,0.58460976,0.996007357,SIRA
67516,1028.413,427.3087428,202.1491743,2.113828782,0.881022045,68244,293.1962502,0.732436537,0.989332396,0.802197775,0.686146153,0.006329,0.000865329,0.470796544,0.995183284,HOROZ
48981,829.315,312.5459589,200.4395002,1.559303224,0.767280139,49459,249.7289453,0.678313253,0.990335429,0.894949377,0.799015115,0.006380963,0.001604301,0.638425154,0.995498401,SIRA
36253,698.598,230.5248972,200.5306111,1.149574601,0.49325106,36730,214.8458825,0.788142963,0.987013341,0.933467365,0.931985591,0.006358781,0.00295931,0.868597141,0.998517212,SEKER
47667,852.181,346.3471141,176.0819735,1.966965199,0.86112257,48256,246.3564681,0.628421136,0.987794264,0.824829129,0.711299324,0.007265973,0.001147316,0.505946728,0.995179607,HOROZ
41981,844.489,334.4773407,161.0888914,2.076352614,0.876383581,42857,231.1966032,0.609197237,0.979559932,0.739732414,0.691217536,0.00796735,0.001121896,0.477781682,0.992043244,HOROZ
175276,1595.654,608.730967,368.7638602,1.650733797,0.795623672,177114,472.4069585,0.789343085,0.989622503,0.865077202,0.776052122,0.003472985,0.000777045,0.602256896,0.994165812,BOMBAY
52948,942.553,370.4330203,182.8715928,2.025645507,0.869649432,53826,259.6449256,0.626099707,0.98368818,0.748941445,0.700922735,0.006996166,0.001041647,0.49129268,0.99518481,HOROZ
30834,631.934,217.2278128,180.8974686,1.2008339,0.553642225,31120,198.1390121,0.783682806,0.990809769,0.97027823,0.91212543,0.007045074,0.00300804,0.8319728,0.999061142,SEKER
44716,766.11,260.5966617,218.6403051,1.191896716,0.544133158,45132,238.608842,0.788349994,0.990782593,0.957393664,0.915625091,0.005827817,0.002526716,0.838369307,0.999249624,SEKER
48185,837.673,317.9881847,194.045452,1.638730418,0.792225461,48851,247.691436,0.686298248,0.986366707,0.862924287,0.778932828,0.006599319,0.001498576,0.606736351,0.994277314,SIRA
64564,997.3,386.6439511,214.293814,1.804270239,0.832356442,65459,286.7149071,0.684484495,0.986327319,0.81573417,0.741547634,0.005988538,0.001117009,0.549892893,0.992155382,CALI
34440,690.948,255.6858232,171.9606206,1.486885906,0.740054813,34855,209.4047992,0.782727273,0.98809353,0.906530204,0.818992608,0.007424095,0.00206036,0.670748892,0.997327074,DERMASON
60626,967.088,380.4943904,208.3456234,1.826265339,0.836762786,62564,277.8334405,0.629710416,0.96902372,0.814585716,0.730190635,0.006276093,0.001100561,0.533178363,0.973725164,HOROZ
38984,751.95,280.9705397,177.2002331,1.585610441,0.776049557,39589,222.7913158,0.778901099,0.984717977,0.866399783,0.79293479,0.00720733,0.001757535,0.628745581,0.996945558,DERMASON
64879,991.26,390.9495828,213.0718207,1.834825372,0.838428898,65615,287.4134799,0.757861415,0.988783053,0.829733927,0.735167634,0.006025826,0.00108578,0.540471451,0.99167073,CALI
38482,734.166,279.5266014,176.3842859,1.584759096,0.7757741,38847,221.3522174,0.683322679,0.990604165,0.897178718,0.791882477,0.007263827,0.001761928,0.627077857,0.993767338,DERMASON
56823,948.496,313.2609837,231.2833806,1.354446579,0.674462696,57838,268.9782345,0.766035752,0.982450984,0.793712126,0.858639437,0.005512926,0.001848439,0.737261682,0.998581563,BARBUNYA
46062,856.672,346.9669215,171.9697081,2.017604876,0.868529666,47106,242.1734088,0.811236351,0.977837218,0.788721193,0.697972613,0.007532607,0.001102754,0.487165768,0.982908029,HOROZ
38799,724.963,269.368105,184.1153837,1.463039642,0.729942573,39127,222.262055,0.828790533,0.991617042,0.927681108,0.825123876,0.006942656,0.001985098,0.680829411,0.996080418,DERMASON
191756,1699.14,659.992234,373.0010084,1.769411393,0.824981528,193517,494.116709,0.66201287,0.990900024,0.834642506,0.74867049,0.003441834,0.00066701,0.560507502,0.99176836,BOMBAY
41992,763.279,293.2241221,182.8795225,1.603373183,0.78167568,42415,231.2268907,0.80232336,0.990027113,0.905753031,0.788567083,0.006982857,0.001665588,0.621838044,0.997038445,DERMASON
42453,742.904,258.356186,209.5106195,1.233141244,0.585133318,42776,232.4926631,0.782875689,0.992449037,0.9666135,0.899891993,0.006085699,0.002461794,0.809805599,0.998604683,SEKER
48603,830.105,315.8798111,196.0722153,1.61103811,0.784034079,49082,248.7634651,0.721690969,0.990240821,0.886353331,0.787525687,0.006499183,0.001542046,0.620196707,0.999160531,SIRA
92325,1190.336,440.0792858,274.8628247,1.601086965,0.780964279,96424,342.8583395,0.708252785,0.957489837,0.81882302,0.779083112,0.004766632,0.001083245,0.606970495,0.971812548,CALI
33427,665.61,228.223182,186.6258656,1.222891486,0.575596241,33789,206.3021528,0.754491694,0.989286454,0.948129347,0.903949156,0.00682751,0.002812018,0.817124077,0.999254077,SEKER
46471,814.123,309.8209623,192.0263743,1.613429215,0.784761488,47043,243.2462022,0.799707451,0.987840912,0.88107288,0.785118606,0.006666974,0.001562606,0.616411226,0.994535881,SIRA
67502,993.036,371.3870571,234.1842604,1.585875398,0.776135174,69374,293.1658502,0.698474783,0.973015827,0.860194217,0.789380902,0.005501867,0.00131776,0.623122209,0.988194181,CALI
43028,818.531,303.9208395,181.3180291,1.676175508,0.802541544,43770,234.0618532,0.722491814,0.98304775,0.807032008,0.770140849,0.007063327,0.001532744,0.593116927,0.994168066,SIRA
58891,981.815,347.1969328,216.4020641,1.604406752,0.781996085,60173,273.8290526,0.75860159,0.978694763,0.767714012,0.788685114,0.005895586,0.001407088,0.622024209,0.997979841,BARBUNYA
47500,827.373,308.7520765,196.3719694,1.572281815,0.771673978,48005,245.924538,0.712250712,0.989480262,0.871968478,0.796511365,0.006500044,0.001613853,0.634430355,0.99750331,SIRA
29760,656.499,248.0332937,153.1977689,1.619039856,0.786453083,30254,194.6576709,0.683949255,0.983671581,0.867710101,0.784804604,0.008334452,0.001950307,0.615918267,0.997196222,DERMASON
46481,849.522,343.2637046,173.9756328,1.973056221,0.862047243,47264,243.2723726,0.733000063,0.98343348,0.809349432,0.708704035,0.007385033,0.00114919,0.50226141,0.990989999,HOROZ
34832,694.283,255.4977282,174.0139583,1.468259964,0.732210591,35252,210.5931619,0.774767561,0.988085782,0.908061396,0.82424671,0.007335144,0.002088417,0.679382639,0.997510329,DERMASON
34882,680.065,234.5232449,189.5311789,1.237386093,0.588969591,35219,210.7442569,0.792916894,0.990431301,0.947786227,0.898607117,0.006723331,0.00270423,0.80749475,0.999182774,SEKER
40375,760.408,285.0396727,181.0066063,1.574747345,0.772493638,40857,226.7312211,0.756086142,0.988202756,0.877463469,0.795437417,0.007059806,0.001743398,0.632720685,0.996375219,SIRA
29483,641.379,235.7472269,159.5862841,1.477239903,0.736039934,29842,193.7496361,0.755780569,0.987969975,0.900641727,0.821853299,0.007996039,0.002250256,0.675442845,0.997791123,DERMASON
50367,878.371,339.082248,192.0007628,1.766046359,0.824242785,51272,253.2375489,0.662810896,0.98234904,0.820351488,0.746832222,0.00673223,0.001291906,0.557758368,0.985027136,HOROZ
57582,944.376,393.3217704,187.3394792,2.099513526,0.879282398,58126,270.7686826,0.673473684,0.990641021,0.811347171,0.688415193,0.006830638,0.00094633,0.473915478,0.994991957,HOROZ
43634,772.146,257.3974491,216.4794615,1.189015564,0.540985555,44106,235.7043366,0.778816978,0.989298508,0.919678512,0.915721338,0.005899011,0.002558658,0.83854557,0.997043734,SEKER
42044,777.85,294.5178513,182.9759506,1.609598695,0.783594297,42486,231.3700141,0.789514206,0.989596573,0.873216995,0.785589101,0.007004991,0.00164577,0.617150236,0.993364214,SIRA
28122,628.351,236.6192561,152.043688,1.556258331,0.766229636,28519,189.2248464,0.813526961,0.986079456,0.895058553,0.799701806,0.008414027,0.002122736,0.639522978,0.995262962,DERMASON
25665,594.833,226.610965,144.6611192,1.566495312,0.769731568,25962,180.7697234,0.795665923,0.988560203,0.911509132,0.797709517,0.008829572,0.002205457,0.636340474,0.996824369,DERMASON
31785,663.765,239.8974929,169.0959461,1.418706353,0.709338993,32237,201.1713671,0.784291954,0.985978844,0.906574257,0.838572194,0.007547506,0.002302211,0.703203325,0.997639025,DERMASON
38138,712.692,258.4415699,188.4162413,1.371652295,0.684462855,38490,220.3606357,0.800747459,0.990854767,0.943548027,0.852651668,0.006776485,0.002209382,0.727014867,0.997211611,SIRA
35786,705.489,268.4366181,170.0617118,1.578465931,0.77372099,36176,213.4576078,0.723826861,0.989219372,0.903529899,0.795188113,0.007501163,0.001850069,0.632324135,0.998102104,DERMASON
64746,1018.798,374.7807347,220.6077122,1.698855997,0.808401548,65891,287.1187343,0.799037394,0.982622816,0.783874685,0.766097901,0.005788477,0.001229932,0.586905994,0.997068768,BARBUNYA
64734,1032.092,372.8922116,224.1463197,1.663610681,0.799172181,66426,287.0921258,0.691802122,0.974528046,0.763669567,0.769906469,0.005760376,0.001248483,0.59275597,0.986115164,BARBUNYA
48201,792.906,277.4665035,221.4105608,1.253176463,0.602694236,48558,247.732556,0.788216248,0.992647967,0.963435188,0.892837704,0.005756447,0.002256443,0.797159166,0.998981104,SEKER
43506,789.994,310.1025768,179.5050458,1.727542396,0.815429077,43952,235.3583643,0.703070459,0.989852566,0.876014781,0.758969392,0.007127812,0.001458925,0.576034539,0.995124087,SIRA
50316,820.444,286.8992596,223.7131986,1.282442258,0.6260758,50767,253.1093063,0.773806594,0.991116276,0.939329768,0.88222363,0.005701949,0.002130678,0.778318533,0.998148578,SEKER
